aircraft_model,registration,delivered,config,ife,wifi,power,J,F,PP,E+,Y,aircraft_image,aircraft_seatmap
Airbus A321neo,N14502,2023,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14503,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14504,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24505,2023,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14506,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14507,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24508,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14509,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24510,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14511,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14512,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24513,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24514,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14515,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24516,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14517,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14518,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24519,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14520,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14521,2024,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N44522,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14523,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14524,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N54525,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24526,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14527,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14528,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14529,2024,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14530,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14531,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N74532,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14533,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14534,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N34535,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14536,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24537,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N54538,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14539,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14540,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14541,2025,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24542,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N54543,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14544,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14545,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14546,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N34547,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14548,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14549,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N44550,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N34551,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N54552,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14553,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14554,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24555,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N94556,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14557,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N54558,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14559,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14560,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N54561,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N34562,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14563,2026,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14564,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14565,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14566,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14567,2025,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14569,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N54570,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N24573,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N34574,2026,20F/57E+/123Y,AVOD,ViaSatKA,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Airbus A321neo,N14576,2026,20F/57E+/123Y,AVOD,Starlink,110/USB,NA,20,NA,57,123,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/5f1be20d804eac0b/original/0043-A-Airbus-321-NEO_SeatMap_3850x1100.jpg
Boeing 737-700,N24702 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N16703 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N14704 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N25705 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N24706 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA?,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N23707 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N23708 ,1998,12F/36E+/78Y,DTV/PDE,Thales,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N16709 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N15710 ,1999,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N54711 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N15712,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N33714 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA?,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N24715 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
Boeing 737-700,N13716 ,1998,12F/36E+/78Y,DTV/PDE,ViaSatKA,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/e1fdecdb14fce86/original/737-MAX-2x.png,https://media.united.com/assets/m/75349c6fec922b74/original/737-700_Seatmap.png
